
==========================================================================================================================================

Serpent continuous-energy Monte Carlo code version 1.1.19

Input file:   MOXEUS_00004.se
Date:         Mon Mar 17 15:39:11 2025
Title:        MOXEUS_00004

Random seed:  1742222351

Memory allocated for DATA array:     2749118104 bytes (2621.76 Mb)
     47119  118.91555    0.0  9.10534E-14  6.73645E-14  4.62042E-15
     47219  118.91555    0.0  1.24860E-13  9.23758E-14  6.33591E-15
     47120  119.91917    0.0  4.29886E-14  3.15383E-14  2.16316E-15
     47220  119.91917    0.0  1.19482E-14  8.76570E-15  6.01226E-16
     47121  120.91976    0.0  2.53166E-14  1.84197E-14  1.26338E-15
     47122  121.92339    0.0  2.87640E-15  2.07556E-15  1.42359E-16
     47222  121.92339    0.0  8.15087E-15  5.88153E-15  4.03405E-16
     47123  122.92499    0.0  1.19601E-15  8.55989E-16  5.87109E-17
     47124  123.92861    0.0  1.06491E-16  7.55987E-17  5.18519E-18
     47224  123.92861    0.0  8.00083E-17  5.67986E-17  3.89572E-18
     47125  124.93022    0.0  1.69067E-17  1.19060E-17  8.16611E-19
     47126  125.93485    0.0  2.60383E-18  1.81904E-18  1.24765E-19
     47127  126.93645    0.0  2.94162E-19  2.03880E-19  1.39838E-20
     47128  127.94108    0.0  2.57407E-19  1.77004E-19  1.21404E-20
     47129  128.94369    0.0  3.52644E-20  2.40608E-20  1.65029E-21
     47130  129.95034    0.0  1.28100E-20  8.67249E-21  5.94832E-22
     48105  104.90923    0.0  2.37466E-27  1.99141E-27  1.36588E-28
     48107  106.90638    0.0  1.33799E-17  1.10109E-17  7.55220E-19
     48109  108.90455    0.0  8.68691E-10  7.01767E-10  4.81331E-11
     48211  110.90372    0.0  6.79901E-16  5.39353E-16  3.69933E-17
     48213  112.90390    0.0  2.87494E-07  2.24023E-07  1.53654E-08
     48115  114.90510    0.0  2.99315E-08  2.29173E-08  1.57186E-09
     48117  116.90730    0.0  8.04392E-10  6.05341E-10  4.15194E-11
     48217  116.90730    0.0  3.33626E-10  2.51068E-10  1.72204E-11
     48118  117.90688    0.0  3.14575E-10  2.34725E-10  1.60994E-11
     48119  118.90950    0.0  1.20731E-11  8.93253E-12  6.12668E-13
     48219  118.90950    0.0  3.52133E-12  2.60534E-12  1.78696E-13
     48120  119.91009    0.0  4.93237E-12  3.61887E-12  2.48213E-13
     48121  120.91270    0.0  6.73644E-13  4.90153E-13  3.36188E-14
     48221  120.91270    0.0  4.56932E-13  3.32471E-13  2.28036E-14
     48122  121.91330    0.0  4.65539E-13  3.35953E-13  2.30425E-14
     48123  122.91692    0.0  4.42390E-14  3.16641E-14  2.17179E-15
     48223  122.91692    0.0  8.11899E-14  5.81118E-14  3.98579E-15
     48124  123.91752    0.0  4.52903E-14  3.21549E-14  2.20545E-15
     48125  124.92114    0.0  2.30025E-15  1.61999E-15  1.11112E-16
     48225  124.92114    0.0  4.16929E-15  2.93630E-15  2.01396E-16
     48126  125.92274    0.0  3.05748E-15  2.13615E-15  1.46515E-16
     48127  126.92636    0.0  1.09230E-15  7.57118E-16  5.19295E-17
     48128  127.92797    0.0  1.30762E-15  8.99266E-16  6.16792E-17
     48129  128.93260    0.0  1.19028E-16  8.12192E-17  5.57070E-18
     48229  128.93260    0.0  1.24355E-16  8.48544E-17  5.82003E-18
     48130  129.93420    0.0  1.64232E-16  1.11201E-16  7.62710E-18
     48131  130.94085    0.0  4.46619E-17  3.00079E-17  2.05819E-18
     48132  131.94548    0.0  4.62906E-18  3.08654E-18  2.11701E-19
     49110  109.90716    0.0  2.15622E-28  1.72600E-28  1.18384E-29
     49111  110.90473    0.0  2.03192E-18  1.61187E-18  1.10555E-19
     49211  110.90473    0.0  1.69334E-22  1.34329E-22  9.21338E-24
     49112  111.90533    0.0  6.56650E-18  5.16246E-18  3.54085E-19
     49212  111.90533    0.0  8.78243E-19  6.90458E-19  4.73574E-20
     49213  112.90390    0.0  3.37764E-17  2.63195E-17  1.80521E-18
     49114  113.90450    0.0  1.30250E-14  1.00603E-14  6.90019E-16
     49214  113.90450    0.0  3.17050E-15  2.44884E-15  1.67962E-16
     49314  113.90450    0.0  1.56117E-23  1.20582E-23  8.27054E-25
     49215  114.90409    0.0  2.51148E-09  1.92295E-09  1.31892E-10
     49116  115.90569    0.0  2.08552E-12  1.58301E-12  1.08576E-13
     49216  115.90569    0.0  3.67622E-15  2.79043E-15  1.91391E-16
     49316  115.90569    0.0  1.21134E-18  9.19462E-19  6.30644E-20
     49117  116.90427    0.0  1.90806E-10  1.43594E-10  9.84888E-12
     49217  116.90427    0.0  5.76290E-10  4.33695E-10  2.97464E-11
     49118  117.90587    0.0  5.21386E-13  3.89043E-13  2.66838E-14
     49218  117.90587    0.0  3.67408E-14  2.74149E-14  1.88034E-15
     49318  117.90587    0.0  5.86053E-16  4.37295E-16  2.99934E-17
     49119  118.90546    0.0  5.54579E-12  4.10332E-12  2.81440E-13
     49219  118.90546    0.0  7.31977E-11  5.41588E-11  3.71467E-12
     49120  119.90807    0.0  3.02414E-13  2.21885E-13  1.52187E-14
     49220  119.90807    0.0  5.05486E-14  3.70881E-14  2.54381E-15
     49320  119.90807    0.0  5.17522E-14  3.79712E-14  2.60438E-15
     49121  120.90766    0.0  2.15603E-12  1.56882E-12  1.07603E-13
     49221  120.90766    0.0  8.97673E-12  6.53187E-12  4.48011E-13
     49122  121.91027    0.0  1.73395E-13  1.25132E-13  8.58263E-15
     49222  121.91027    0.0  2.08243E-13  1.50281E-13  1.03075E-14
     49322  121.91027    0.0  2.08243E-13  1.50281E-13  1.03075E-14
     49123  122.91087    0.0  8.57187E-13  6.13563E-13  4.20833E-14
     49223  122.91087    0.0  1.73411E-12  1.24125E-12  8.51356E-14
     49124  123.91348    0.0  3.73556E-13  2.65223E-13  1.81912E-14
     49224  123.91348    0.0  2.83988E-13  2.01630E-13  1.38295E-14
     49125  124.91408    0.0  2.73505E-13  1.92631E-13  1.32123E-14
     49225  124.91408    0.0  3.15841E-13  2.22449E-13  1.52574E-14
     49126  125.91669    0.0  1.37020E-13  9.57357E-14  6.56636E-15
     49226  125.91669    0.0  1.26709E-13  8.85317E-14  6.07224E-15
     49127  126.91729    0.0  1.59475E-13  1.10546E-13  7.58220E-15
     49227  126.91729    0.0  1.32329E-13  9.17294E-14  6.29157E-15
     49128  127.91990    0.0  1.46204E-13  1.00553E-13  6.89675E-15
     49228  127.91990    0.0  5.34771E-16  3.67793E-16  2.52263E-17
     49328  127.91990    0.0  1.12991E-13  7.77107E-14  5.33005E-15
     49129  128.92150    0.0  1.42753E-13  9.74169E-14  6.68167E-15
     49229  128.92150    0.0  6.53368E-14  4.45868E-14  3.05813E-15
     49130  129.92513    0.0  1.63759E-14  1.10888E-14  7.60563E-16
     49230  129.92513    0.0  3.61640E-14  2.44882E-14  1.67961E-15
     49330  129.92513    0.0  5.79432E-14  3.92358E-14  2.69112E-15
     49131  130.92673    0.0  1.23101E-14  8.27192E-15  5.67358E-16
     49231  130.92673    0.0  1.50050E-14  1.00828E-14  6.91564E-16
     49331  130.92673    0.0  1.37189E-14  9.21857E-15  6.32287E-16
     49132  131.93338    0.0  5.78653E-15  3.85867E-15  2.64660E-16
     49133  132.93801    0.0  5.66338E-16  3.74801E-16  2.57070E-17
     49233  132.93801    0.0  1.04978E-16  6.94741E-17  4.76511E-18
     49134  133.94466    0.0  2.20020E-17  1.44514E-17  9.91199E-19
     49135  134.94929    0.0  4.18329E-19  2.72722E-19  1.87056E-20
     50111  110.90776    0.0  2.45070E-23  1.94403E-23  1.33338E-24
     50213  112.90491    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     50217  116.90326    0.0  2.94257E-10  2.21449E-10  1.51888E-11
     50219  118.90344    0.0  8.74517E-07  6.47064E-07  4.43811E-08
     50121  120.90463    0.0  1.18950E-08  8.65554E-09  5.93670E-10
     50221  120.90463    0.0  1.43677E-06  1.04548E-06  7.17080E-08
     50223  122.90583    0.0  4.22845E-10  3.02679E-10  2.07603E-11
     50225  124.90803    0.0  9.61191E-11  6.77007E-11  4.64348E-12
     50127  126.91023    0.0  4.46676E-09  3.09649E-09  2.12383E-10
     50227  126.91023    0.0  8.44440E-11  5.85390E-11  4.01510E-12
     50128  127.91082    0.0  5.74001E-09  3.94802E-09  2.70788E-10
     50228  127.91082    0.0  6.93184E-12  4.76776E-12  3.27013E-13
     50129  128.91343    0.0  1.13983E-10  7.77888E-11  5.33541E-12
     50229  128.91343    0.0  6.41315E-10  4.37670E-10  3.00191E-11
     50130  129.91403    0.0  2.24487E-10  1.52023E-10  1.04270E-11
     50230  129.91403    0.0  2.19513E-10  1.48654E-10  1.01960E-11
     50131  130.91664    0.0  3.90701E-11  2.62557E-11  1.80084E-12
     50231  130.91664    0.0  9.29628E-11  6.24724E-11  4.28488E-12
     50132  131.91825    0.0  4.70320E-11  3.13662E-11  2.15136E-12
     50133  132.92389    0.0  5.74255E-13  3.80080E-13  2.60691E-14
     50134  133.92852    0.0  6.65721E-14  4.37314E-14  2.99947E-15
     50135  134.93516    0.0  3.55913E-15  2.32056E-15  1.59163E-16
     50136  135.93979    0.0  1.28767E-16  8.33360E-17  5.71588E-18
     50137  136.94644    0.0  4.11084E-18  2.64091E-18  1.81136E-19
     51117  116.90528    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     51118  117.90587    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     51218  117.90587    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     51119  118.90445    0.0  2.72561E-17  2.01669E-17  1.38322E-18
     51219  118.90445    0.0  3.19584E-25  2.36461E-25  1.62185E-26
     51120  119.90505    0.0  3.02731E-15  2.22123E-15  1.52350E-16
     51220  119.90505    0.0  1.30652E-15  9.58629E-16  6.57508E-17
     51122  121.90523    0.0  9.45403E-09  6.82289E-09  4.67971E-10
     51222  121.90523    0.0  4.55673E-15  3.28855E-15  2.25557E-16
     51224  123.90642    0.0  2.42497E-13  1.72182E-13  1.18097E-14
     51324  123.90642    0.0  1.82812E-12  1.29803E-12  8.90298E-14
     51226  125.90761    0.0  5.96348E-11  4.16698E-11  2.85807E-12
     51326  125.90761    0.0  3.23984E-13  2.26383E-13  1.55273E-14
     51127  126.90720    0.0  3.59173E-07  2.48995E-07  1.70782E-08
     51128  127.90880    0.0  5.58600E-08  3.84215E-08  2.63527E-09
     51228  127.90880    0.0  9.96718E-11  6.85560E-11  4.70215E-12
     51129  128.90940    0.0  3.88704E-08  2.65282E-08  1.81953E-09
     51229  128.90940    0.0  8.13503E-10  5.55199E-10  3.80802E-11
     51130  129.91201    0.0  7.23553E-09  4.89998E-09  3.36082E-10
     51230  129.91201    0.0  9.80014E-10  6.63677E-10  4.55205E-11
     51131  130.91160    0.0  9.74898E-09  6.55171E-09  4.49371E-10
     51132  131.91421    0.0  7.19512E-10  4.79866E-10  3.29133E-11
     51232  131.91421    0.0  5.88942E-10  3.92785E-10  2.69405E-11
     51133  132.91481    0.0  8.18383E-10  5.41697E-10  3.71542E-11
     51134  133.92045    0.0  4.37001E-13  2.87084E-13  1.96907E-14
     51234  133.92045    0.0  1.24697E-11  8.19184E-12  5.61865E-13
     51135  134.92508    0.0  9.71074E-13  6.33189E-13  4.34294E-14
     51136  135.93072    0.0  1.04663E-13  6.77406E-14  4.64622E-15
     51137  136.93535    0.0  7.94319E-15  5.10332E-15  3.50029E-16
     51138  137.94099    0.0  7.89095E-16  5.03280E-16  3.45192E-17
     51139  138.94562    0.0  3.25581E-17  2.06152E-17  1.41396E-18
     52119  118.90647    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     52219  118.90647    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     52121  120.90463    0.0  4.21307E-16  3.06570E-16  2.10271E-17
     52221  120.90463    0.0  2.84208E-15  2.06808E-15  1.41846E-16
     52223  122.90381    0.0  4.74008E-12  3.39308E-12  2.32726E-13
     52225  124.90399    0.0  2.68691E-07  1.89257E-07  1.29808E-08
     52127  126.90518    0.0  3.63171E-08  2.51771E-08  1.72686E-09
     52129  128.90637    0.0  1.16179E-08  7.92915E-09  5.43848E-10
     52131  130.90857    0.0  1.10663E-08  7.43718E-09  5.10104E-10
     52231  130.90857    0.0  1.92817E-07  1.29584E-07  8.88796E-09
     52133  132.91077    0.0  6.54046E-09  4.32934E-09  2.96943E-10
     52233  132.91077    0.0  2.65074E-08  1.75461E-08  1.20346E-09
     52134  133.91137    0.0  3.24632E-08  2.13279E-08  1.46284E-09
     52135  134.91600    0.0  1.44331E-10  9.41175E-11  6.45537E-12
     52136  135.91962    0.0  6.37889E-11  4.12892E-11  2.83196E-12
     52137  136.92526    0.0  2.49929E-12  1.60585E-12  1.10143E-13
     52138  137.92888    0.0  3.99291E-13  2.54688E-13  1.74686E-14
     52139  138.93452    0.0  2.35585E-14  1.49180E-14  1.02320E-15
     52140  139.93915    0.0  2.01000E-15  1.26366E-15  8.66725E-17
     52141  140.94479    0.0  5.49958E-17  3.43285E-17  2.35453E-18
     52142  141.94942    0.0  1.38765E-18  8.60042E-19  5.89889E-20
     53121  120.90766    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     53122  121.90725    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     53123  122.90583    0.0  1.79638E-21  1.28588E-21  8.81962E-23
     53124  123.90642    0.0  1.07696E-15  7.64681E-16  5.24482E-17
     53125  124.90500    0.0  9.07723E-13  6.39363E-13  4.38529E-14
     53126  125.90560    0.0  4.41689E-11  3.08635E-11  2.11688E-12
     53128  127.90578    0.0  4.72389E-10  3.24925E-10  2.22861E-11
     53230  129.90697    0.0  4.30865E-13  2.91798E-13  2.00140E-14
     53132  131.90816    0.0  1.03657E-07  6.91354E-08  4.74189E-09
     53232  131.90816    0.0  6.78816E-10  4.52745E-10  3.10531E-11
     53133  132.90775    0.0  1.29152E-06  8.54921E-07  5.86377E-08
     53233  132.90775    0.0  6.67528E-12  4.41869E-12  3.03071E-13
     53134  133.90935    0.0  5.49434E-08  3.60976E-08  2.47588E-09
     53234  133.91036    0.0  4.24317E-10  2.78772E-10  1.91206E-11
     53136  135.91458    0.0  5.13528E-10  3.32408E-10  2.27993E-11
     53236  135.91458    0.0  2.84384E-10  1.84083E-10  1.26259E-11
     53137  136.91820    0.0  2.00247E-10  1.28671E-10  8.82531E-12
     53138  137.92283    0.0  2.33026E-11  1.48642E-11  1.01951E-12
     53139  138.92645    0.0  3.54793E-12  2.24680E-12  1.54104E-13
     53140  139.93108    0.0  3.61775E-13  2.27456E-13  1.56009E-14
     53141  140.93470    0.0  5.17657E-14  3.23145E-14  2.21640E-15
     53142  141.94034    0.0  3.12383E-15  1.93622E-15  1.32802E-16
     53143  142.94497    0.0  1.81619E-16  1.11781E-16  7.66685E-18
     53144  143.94960    0.0  5.13767E-18  3.14000E-18  2.15368E-19
     54122  121.90826    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     54125  124.90601    0.0  1.30812E-17  9.21381E-18  6.31961E-19
     54225  124.90601    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     54127  126.90518    0.0  2.46744E-11  1.71057E-11  1.17325E-12
     54227  126.90518    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     54229  128.90436    0.0  1.03403E-14  7.05728E-15  4.84048E-16
     54231  130.90555    0.0  9.87755E-08  6.63842E-08  4.55318E-09
     54232  131.90413    0.0  1.08290E-17  7.22274E-18  4.95396E-19
     54233  132.90573    0.0  9.83751E-08  6.51201E-08  4.46649E-09
     54234  133.90532    0.0  9.68754E-14  6.36486E-14  4.36556E-15
     54235  134.90692    0.0  3.74900E-09  2.44487E-09  1.67690E-10
     54137  136.91114    0.0  3.72766E-09  2.39536E-09  1.64294E-10
     54138  137.91375    0.0  1.18372E-08  7.55120E-09  5.17925E-10
     54139  138.91838    0.0  4.15087E-10  2.62878E-10  1.80304E-11
     54140  139.92200    0.0  8.98542E-11  5.64971E-11  3.87504E-12
     54141  140.92663    0.0  4.61886E-12  2.88347E-12  1.97773E-13
     54142  141.92925    0.0  1.17021E-12  7.25378E-13  4.97525E-14
     54143  142.93489    0.0  1.13814E-13  7.00537E-14  4.80487E-15
     54144  143.93851    0.0  1.83697E-14  1.12279E-14  7.70105E-16
     54145  144.94415    0.0  9.57904E-16  5.81427E-16  3.98791E-17
     54146  145.94777    0.0  6.85402E-17  4.13163E-17  2.83382E-18
     54147  146.95341    0.0  2.11634E-18  1.26701E-18  8.69022E-20
     55128  127.90780    0.0  9.21225E-37  6.33639E-37  4.34603E-38
     55129  128.90637    0.0  2.07359E-28  1.41522E-28  9.70675E-30
     55130  129.90697    0.0  3.44882E-23  2.33567E-23  1.60200E-24
     55230  129.90697    0.0  2.56099E-24  1.73440E-24  1.18960E-25
     55131  130.90555    0.0  4.25114E-15  2.85707E-15  1.95962E-16
     55132  131.90614    0.0  4.16190E-10  2.77588E-10  1.90393E-11
     55234  133.90633    0.0  5.45380E-12  3.58321E-12  2.45766E-13
     55235  134.90591    0.0  3.07289E-11  2.00396E-11  1.37449E-12
     55236  135.90752    0.0  1.24856E-12  8.08238E-13  5.54357E-14
     55138  137.91073    0.0  3.18366E-08  2.03097E-08  1.39301E-09
     55238  137.91073    0.0  2.13216E-10  1.36018E-10  9.32925E-12
     55139  138.91334    0.0  8.51053E-09  5.38997E-09  3.69689E-10
     55140  139.91696    0.0  8.24291E-10  5.18303E-10  3.55496E-11
     55141  140.91957    0.0  2.55008E-10  1.59205E-10  1.09196E-11
     55142  141.92420    0.0  1.01911E-11  6.31739E-12  4.33300E-13
     55143  142.92783    0.0  5.70354E-12  3.51076E-12  2.40797E-13
     55144  143.93246    0.0  7.90292E-13  4.83062E-13  3.31324E-14
     55244  143.93246    0.0  4.98480E-13  3.04693E-13  2.08984E-14
     55145  144.93507    0.0  2.01849E-13  1.22526E-13  8.40385E-15
     55146  145.94071    0.0  2.31651E-14  1.39647E-14  9.57817E-16
     55147  146.94433    0.0  2.36472E-15  1.41580E-15  9.71074E-17
     55148  147.94896    0.0  1.30731E-16  7.77391E-17  5.33200E-18
     55149  148.95258    0.0  7.67737E-18  4.53459E-18  3.11020E-19
     55150  149.95822    0.0  1.44552E-19  8.48059E-20  5.81670E-21
     55151  150.96184    0.0  1.62009E-21  9.44160E-22  6.47584E-23
     56129  128.90839    0.0  1.53465E-29  1.04738E-29  7.18379E-31
     56131  130.90656    0.0  1.56653E-16  1.05281E-16  7.22109E-18
     56231  130.90656    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     56233  132.90573    0.0  2.43005E-16  1.60859E-16  1.10330E-17
     56235  134.90591    0.0  1.72604E-12  1.12563E-12  7.72049E-14
     56236  135.90449    0.0  1.52112E-16  9.84698E-17  6.75389E-18
     56237  136.90610    0.0  3.29231E-10  2.11569E-10  1.45112E-11
     56139  138.90930    0.0  7.88212E-08  4.99212E-08  3.42402E-09
     56141  140.91453    0.0  1.50724E-08  9.41026E-09  6.45435E-10
     56142  141.91613    0.0  8.00153E-09  4.96038E-09  3.40225E-10
     56143  142.92077    0.0  1.50433E-10  9.26022E-11  6.35143E-12
     56144  143.92338    0.0  8.76628E-11  5.35868E-11  3.67543E-12
     56145  144.92801    0.0  1.60015E-11  9.71362E-12  6.66242E-13
     56146  145.93062    0.0  3.84130E-12  2.31582E-12  1.58838E-13
     56147  146.93525    0.0  4.01094E-13  2.40156E-13  1.64719E-14
     56148  147.93786    0.0  7.63214E-14  4.53879E-14  3.11309E-15
     56149  148.94250    0.0  5.96060E-15  3.52083E-15  2.41488E-16
     56150  149.94612    0.0  6.17747E-16  3.62451E-16  2.48599E-17
     56151  150.95075    0.0  2.15055E-17  1.25339E-17  8.59683E-19
     56152  151.95437    0.0  5.13079E-19  2.97060E-19  2.03749E-20
     56153  152.96001    0.0  8.72953E-21  5.02096E-21  3.44379E-22
     57134  133.90834    0.0  2.01044E-24  1.32086E-24  9.05958E-26
     57135  134.90692    0.0  5.60332E-17  3.65414E-17  2.50631E-18
     57136  135.90752    0.0  4.14615E-17  2.68396E-17  1.84088E-18
     57236  135.90752    0.0  3.99073E-21  2.58334E-21  1.77187E-22
     57137  136.90610    0.0  5.59959E-10  3.59838E-10  2.46807E-11
     57141  140.91050    0.0  1.96292E-07  1.22556E-07  8.40589E-09
     57142  141.91412    0.0  7.20122E-08  4.46431E-08  3.06200E-09
     57143  142.91572    0.0  1.02608E-08  6.31646E-09  4.33236E-10
     57144  143.91934    0.0  4.24346E-10  2.59403E-10  1.77920E-11
     57145  144.92196    0.0  1.93847E-10  1.17679E-10  8.07142E-12
     57146  145.92558    0.0  1.86354E-11  1.12352E-11  7.70604E-13
     57246  145.92558    0.0  2.30485E-11  1.38959E-11  9.53095E-13
     57147  146.92819    0.0  1.21757E-11  7.29061E-12  5.00051E-13
     57148  147.93181    0.0  1.57110E-12  9.34365E-13  6.40866E-14
     57149  148.93443    0.0  4.79584E-13  2.83298E-13  1.94309E-14
     57150  149.93906    0.0  5.49162E-14  3.22225E-14  2.21009E-15
     57151  150.94167    0.0  6.19829E-15  3.61274E-15  2.47792E-16
     57152  151.94428    0.0  6.84602E-16  3.96394E-16  2.71880E-17
     57153  152.94992    0.0  3.25079E-17  1.86988E-17  1.28252E-18
     57154  153.95455    0.0  9.81256E-19  5.60742E-19  3.84604E-20
     57155  154.95817    0.0  1.71633E-20  9.74452E-21  6.68361E-22
     58135  134.90894    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     58137  136.90811    0.0  4.31467E-20  2.77263E-20  1.90170E-21
     58237  136.90811    0.0  9.35406E-20  6.01097E-20  4.12283E-21
     58238  137.90568    0.0  7.16365E-23  4.57010E-23  3.13456E-24
     58239  138.90628    0.0  2.91799E-17  1.84814E-17  1.26761E-18
     58145  144.91691    0.0  1.54826E-09  9.39936E-10  6.44687E-11
     58146  145.91852    0.0  5.92030E-09  3.56950E-09  2.44826E-10
     58147  146.92214    0.0  3.26145E-10  1.95298E-10  1.33952E-11
     58148  147.92475    0.0  2.44042E-10  1.45143E-10  9.95514E-12
     58149  148.92837    0.0  1.35340E-11  7.99505E-12  5.48368E-13
     58150  149.92998    0.0  5.52254E-12  3.24059E-12  2.22267E-13
     58151  150.93360    0.0  4.58730E-13  2.67390E-13  1.83399E-14
     58152  151.93621    0.0  1.57646E-13  9.12841E-14  6.26103E-15
     58153  152.93883    0.0  3.46255E-14  1.99183E-14  1.36616E-15
     58154  153.94043    0.0  7.63996E-15  4.36628E-15  2.99476E-16
     58155  154.94809    0.0  5.50901E-17  3.12796E-17  2.14541E-18
     58156  155.95171    0.0  2.48364E-18  1.40111E-18  9.60998E-20
     58157  156.95634    0.0  2.71806E-20  1.52354E-20  1.04497E-21
     59139  138.90930    0.0  1.26082E-21  7.98540E-22  5.47706E-23
     59140  139.90889    0.0  1.36248E-13  8.56759E-14  5.87637E-15
     59242  141.91008    0.0  1.71174E-15  1.06120E-15  7.27863E-17
     59144  143.91329    0.0  1.11367E-08  6.80814E-09  4.66959E-10
     59244  143.91329    0.0  6.12580E-11  3.74486E-11  2.56854E-12
     59145  144.91490    0.0  1.88733E-07  1.14580E-07  7.85886E-09
     59146  145.91751    0.0  1.06822E-08  6.44063E-09  4.41753E-10
     59147  146.91911    0.0  4.84655E-09  2.90221E-09  1.99058E-10
     59148  147.92173    0.0  6.15929E-10  3.66330E-10  2.51260E-11
     59248  147.92173    0.0  6.52096E-11  3.87840E-11  2.66013E-12
     59149  148.92333    0.0  5.09097E-10  3.00754E-10  2.06282E-11
     59150  149.92695    0.0  1.61764E-11  9.49241E-12  6.51069E-13
     59151  150.92856    0.0  3.06775E-11  1.78823E-11  1.22652E-12
     59152  151.93117    0.0  3.00687E-12  1.74117E-12  1.19424E-13
     59153  152.93378    0.0  1.31142E-12  7.54420E-13  5.17445E-14
     59154  153.93740    0.0  1.93445E-13  1.10557E-13  7.58293E-15
     59155  154.94002    0.0  1.74312E-14  9.89776E-15  6.78871E-16
     59156  155.94263    0.0  1.21209E-15  6.83825E-16  4.69025E-17
     59157  156.94524    0.0  9.09590E-17  5.09884E-17  3.49721E-18
     59158  157.95189    0.0  3.81329E-18  2.12397E-18  1.45680E-19
     59159  158.95551    0.0  9.24269E-20  5.11560E-20  3.50871E-21
     60141  140.90949    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     60241  140.90949    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     60149  148.92030    0.0  2.61379E-08  1.54415E-08  1.05911E-09
     60151  150.92351    0.0  1.80916E-09  1.05461E-09  7.23343E-11
     60152  151.92512    0.0  1.19025E-09  6.89256E-10  4.72750E-11
     60153  152.92773    0.0  2.95025E-11  1.69725E-11  1.16412E-12
     60154  153.92933    0.0  1.48004E-11  8.45911E-12  5.80197E-13
     60155  154.93296    0.0  1.73538E-12  9.85427E-13  6.75889E-14
     60156  155.93456    0.0  4.29465E-13  2.42303E-13  1.66192E-14
     60157  156.93717    0.0  4.69408E-14  2.63147E-14  1.80488E-15
     60158  157.93979    0.0  2.60999E-15  1.45385E-15  9.97174E-17
     60159  158.94442    0.0  1.99131E-16  1.10222E-16  7.55994E-18
     60160  159.94703    0.0  9.95786E-18  5.47726E-18  3.75676E-19
     60161  160.95368    0.0  2.78413E-19  1.52181E-19  1.04379E-20
     61142  141.91311    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     61143  142.91068    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     61144  143.91228    0.0  8.94291E-19  5.46707E-19  3.74978E-20
     61145  144.91288    0.0  5.13302E-12  3.11630E-12  2.13742E-13
     61146  145.91448    0.0  1.11296E-08  6.71050E-09  4.60262E-10
     61150  149.92090    0.0  8.97901E-10  5.26914E-10  3.61402E-11
     61152  151.92310    0.0  4.38236E-10  2.53780E-10  1.74064E-11
     61252  151.92310    0.0  1.62335E-11  9.40076E-12  6.44783E-13
     61352  151.92310    0.0  3.53996E-11  2.04997E-11  1.40604E-12
     61153  152.92370    0.0  3.58660E-10  2.06340E-10  1.41525E-11
     61154  153.92631    0.0  7.40342E-11  4.23149E-11  2.90231E-12
     61254  153.92631    0.0  2.28027E-11  1.30331E-11  8.93918E-13
     61155  154.92791    0.0  1.91430E-11  1.08706E-11  7.45597E-13
     61156  155.93153    0.0  6.88959E-12  3.88717E-12  2.66615E-13
     61157  156.93314    0.0  1.49871E-12  8.40186E-13  5.76270E-14
     61158  157.93676    0.0  2.34908E-13  1.30854E-13  8.97507E-15
     61159  158.93836    0.0  4.84176E-14  2.68008E-14  1.83823E-15
     61160  159.94199    0.0  6.22527E-15  3.42428E-15  2.34866E-16
     61161  160.94561    0.0  3.61874E-16  1.97812E-16  1.35676E-17
     61162  161.95024    0.0  2.15341E-17  1.16982E-17  8.02360E-19
     61163  162.95386    0.0  4.22523E-19  2.28118E-19  1.56463E-20
     62145  144.91389    0.0  0.00000E+00  0.00000E+00  0.00000E+00
     62146  145.91347    0.0  2.88579E-08  1.73997E-08  1.19342E-09
     62253  152.92168    0.0  5.07522E-17  2.91984E-17  2.00267E-18
     62155  154.92489    0.0  8.56203E-10  4.86216E-10  3.33488E-11
     62156  155.92548    0.0  1.26558E-08  7.14079E-09  4.89775E-10
     62157  156.92810    0.0  1.33338E-10  7.47529E-11  5.12718E-12
     62158  157.92970    0.0  5.47122E-11  3.04785E-11  2.09047E-12
     62159  158.93332    0.0  1.05195E-12  5.82312E-13  3.99398E-14
     62160  159.93493    0.0  4.79125E-13  2.63560E-13  1.80772E-14
     62161  160.93855    0.0  8.48966E-14  4.64092E-14  3.18313E-15
     62162  161.94116    0.0  1.28399E-14  6.97555E-15  4.78442E-16
     62163  162.94579    0.0  6.00200E-16  3.24061E-16  2.22268E-17
     62164  163.94840    0.0  2.82293E-17  1.51484E-17  1.03900E-18
